"Senate passes Puerto Rico debt bill, sends to Obama","WASHINGTON (Reuters) - The U.S. Senate gave solid approval on Wednesday to a relief plan to help Puerto Rico address its $70 billion debt, sending the measure to President Obama for his signing into law just ahead of a possible default by the U.S. territory on its next debt payment. The measure passed the Senate on a vote of 68-30, and President Obama said in a statement he looked forward to signing the bill into law. The House of Representatives has already approved the bill. “This bill is not perfect, but it is a critical first step toward economic recovery and restored hope for millions of Americans who call Puerto Rico home,” Obama said.  The legislation would create a federal oversight board, appointed by Washington, with power to restructure Puerto Rico’s unmanageable debt load. The bill provides for a stay, or halt, to any litigation brought against the Puerto Rican government and its debt issuing agencies that is retroactive to December. This provides breathing room for the board to start the process of restructuring and oversee a sustainable budget process.  On Friday, Puerto Rico faces a potential default on a chunk of its debt if it cannot make $1.9 billion worth of payments. Puerto Rico’s Governor, Alejandro Garcia Padilla, has said the island will default some of the debt. Supporters said intervention by Washington lawmakers was necessary to help the island’s 3.5 million U.S. citizens avert a “descent into chaos,” as U.S. Treasury Secretary Jack Lew on Tuesday. Puerto Rico has been waiting for months for Congress to act as its economic crisis worsened. It has already defaulted on some of its debt. The Caribbean island territory is reeling from a 45 percent poverty rate, as well as a steady flow of migration to the U.S. mainland that shrinks its tax base and shuttering of essential services. In addition, it is suffering from a Zika virus outbreak that is hurting its critical tourism industry. But many Puerto Ricans are leery of the proposed oversight board, fearing it could usurp the island’s government and place investors’ concerns over local priorities.  Puerto Rico’s benchmark 2035 General Obligation bond rose 1 full point in price ahead of the final vote, to trade at 66.75 points, pushing the yield down to 12.663 percent.  Passage of the Puerto Rico Oversight, Management, and Economic Stability Act (PROMESA) came after leaders of both political parties warned that failure to approve the legislation could lead to a U.S. taxpayer-funded bailout. “This is the best and possibly the only action we can take to help Puerto Rico,” Senate Majority Leader Mitch McConnell, a Republican, said. “Doing nothing now ... (is) the surest route to both a taxpayer funded bailout of Puerto Rico and a humanitarian crisis for its people,” McConnell said. Senate Democratic Leader Harry Reid said he shared the concerns of many Democrats with the “excessive powers and appointment structure” of the oversight board, and he was unhappy with some labor provisions. But Reid said he was voting for passage because Puerto Rico needed the help by Friday. “Otherwise we ... turn them  over to the hedge funds and they will sue them to death,” he said. The seven member board, appointed by President Obama from recommendations given by party leaders in both the House and Senate, is supposed to be in place by Sept. 1, 2016. Neither political party was entirely happy with the fix. Democrats bridled at a Republican provision that might lower the minimum wage for some young workers and weaken overtime pay rules while some Republicans were concerned the bill could amount to a bailout of the island, or set a precedent for states in fiscal trouble to seek a similar arrangement. “They’ll say if a territory can receive unprecedented authority from Congress, then why shouldn’t a state?” asked Republican Senator Chuck Grassley of Iowa. The legislation is geared toward U.S. territories. Puerto Rico is not covered by current U.S. bankruptcy law under Chapter 9. Democratic Senator Robert Menendez of New Jersey, opposing the measure, argued that Friday was an arbitrary deadline for action that did not excuse a “flawed” bill. A vote for the bill was “a vote to authorize an unelected, unchecked and all powerful control board to determine Puerto Rico’s destiny for a generation or more,” Menendez declared. Some senators, including Vermont independent Bernie Sanders, criticized the estimated $370 million cost of the legislation over five years, complaining that Puerto Rico will get stuck with the tab while it is struggling to reduce its debt. Sanders blasted this as “colonialism at its worst.” The non-partisan Congressional Budget Office, which issued that estimate, said that about $350 million of the total “would primarily cover fees of legal and financial consultants hired to restructure Puerto Rico’s debt.” ",politicsNews,"June 29, 2016 "
Obama concerned over longer term global growth after Brexit,"OTTAWA (Reuters) - U.S. President Barack Obama said on Wednesday he expects the world economy will be steady in the short run after Britain’s decision to leave the European Union but expressed concern about longer term global growth. Obama, appearing at a North American summit with the leaders of Canada and Mexico, said there have been reactions in markets, stock prices and currencies since last Thursday’s so-called Brexit vote. Preparations by central banks, finance ministers and the U.S. treasury secretary helped ensure the global economy will hold steady in the short term, he said at a news conference. “I think there are some genuine longer term concerns about global growth if in fact Brexit goes through and that freezes the possibilities of investment in Great Britain or in Europe as a whole,” Obama said. “At a time when global growth rates were weak already, this doesn’t help.” The U.S. president, who had openly sided with British Prime Minister David Cameron against Brexit, said the leaders of G20 nations, who will meet in China this year, will have to work to boost global demand and fortify the global economy.  Obama said that, while the special relationship between Britain and the United States will endure, that country’s absence from the EU would “make it harder for us to solve some of the other challenges that have to be solved.” He said his main message to Cameron, German Chancellor Angela Merkel and other leaders involved in the Brexit would be: “Everybody should catch their breath, come up with a plan and a process that is orderly, that’s transparent, that people understand and then proceed, understanding that both sides have a stake in getting this right. “And I think that will be a difficult, challenging process but it does not need to be a panicky process.” ",politicsNews,"June 29, 2016 "
Federal judge rules Ohio can purge inactive voters,"CLEVELAND (Reuters) - A federal judge ruled on Wednesday that Ohio’s secretary of state was within his rights to strip thousands of inactive voters from the rolls, rejecting a legal challenge by civil liberties activists who claimed that the purge disenfranchised minorities and the poor. The decision by U.S. District Judge George C. Smith in a lawsuit brought by the American Civil Liberties Union could impact the presidential race in Ohio, a key swing state seen as potentially pivotal in the Nov. 8 election. No Republican has won the White House without carrying Ohio.  The ACLU charged in its lawsuit that Ohio Secretary of State John Husted’s policy of removing from the rolls voters deemed inactive over a six-year period violated the National Voter Registration Act of 1993 because it targets minorities and lower-income voters who tend to favor Democrats. Smith disagreed, finding that the policy was not illegal because it removed voters from the rolls only after they failed to vote and then did not respond to a change of address confirmation. “Ohio’s procedures of maintaining the voter registration rolls ensure the integrity of the election process,” Smith wrote. Husted has said that the policy has been in place since the 1990s under both Republican and Democratic secretaries of state. “While today’s ruling reaffirms that the process Ohio has used for over two decades is constitutional and in line with state and federal law, the best news is that we can put another wasteful lawsuit behind us and focus on the important work of running elections in Ohio,” Husted said in a statement.    ",politicsNews,"June 30, 2016 "
"Obama: Trump's rhetoric is xenophobic, not populist","OTTAWA (Reuters) - U.S. President Barack Obama is tired of hearing Republican presidential candidate Donald Trump described as a populist. The Democratic leader, who has made no secret of his dislike for the wealthy businessman’s rhetoric, closed a news conference in Canada on Wednesday with a long riff on what makes a leader qualified for the “populist” mantra. Trump did not meet the criteria, Obama said, without mentioning the Republican by name. “Somebody ... who has never shown any regard for workers, has never fought on behalf of social justice issues or making sure that poor kids are getting a decent shot at life or have health care,” does not meet the definition, Obama said. “They don’t suddenly become a populist because they say something controversial in order to win votes. That’s not the measure of populism. That’s nativism, or xenophobia. Or worse. Or it’s just cynicism,” he said. Trump won enough grassroots support among Republicans to make him the party’s presumptive presidential nominee with a pledge to ban Muslims temporarily from entering the United States and to build a wall on the U.S. border with Mexico, and a series of other inflammatory remarks. Obama has sharply criticized Trump for such rhetoric.  He plans to campaign with former Secretary of State Hillary Clinton, the presumptive Democratic presidential nominee, next week. The president’s latest criticism of Trump could foreshadow Obama’s strategy to help Clinton on the campaign trail.  He made a point of saying U.S. Senator Bernie Sanders of Vermont, Clinton’s opponent in the race for the Democratic presidential nomination, genuinely deserved the title of populist.  Sanders describes himself as a democratic socialist and generated huge support from young people across the United States in his campaign. Clinton needs those supporters now, and Obama, who won the White House in 2008 and 2012 with a similar coalition, will try to help deliver them for her. Obama, who leaves office in January, made his comments on Wednesday with Canadian Prime Minister Justin Trudeau and Mexican President Enrique Pena Nieto looking on. “Sorry,” Obama said after his more-than-six-minute monologue. “It’s the prerogative of an outgoing president to go on an occasional rant, he said. ",politicsNews,"June 30, 2016 "
Trump's opposition to trade deals fuels internal party opposition,"WASHINGTON (Reuters) - Presidential candidate Donald Trump on Wednesday lashed out at the U.S. Chamber of Commerce’s scathing criticism of his stance on trade, highlighting divisions within the Republican Party that threaten unity ahead of the Nov. 8 election. At a campaign rally in Maine on Wednesday, Trump called the nation’s largest business association “controlled totally by various groups of people who don’t care about you whatsoever.” He said new trade deals should be negotiated because foreign countries are taking advantage of America. “Every country that we do business with us look at us as the stupid people with the penny bank,” Trump said Wednesday at the rally in Bangor, Maine. The Washington-based lobbying group, which represents the United States’ largest companies and business interests, is typically a reliable backer of Republican policies.  But on Tuesday it took issue with Trump’s vocal opposition to trade deals, calling his proposals “dangerous” ideas that would push the United States into another recession. Trump said the Chamber’s argument that his policies would cause a trade war were incorrect because the United States was already at a deficit.  “We’re already losing the trade war, we lost the trade war,” Trump said. “Nothing can happen worse than is happening now.” In speeches on Tuesday, Trump called for renegotiating or scrapping the North American Free Trade Agreement (NAFTA) with Canada and Mexico, calling it a job killer, and reiterated opposition to the pending Trans-Pacific Partnership among the United States and 11 other Pacific Rim countries. He also lambasted China’s trade and currency policies. The Chamber has consistently backed trade deals.      The public squabbling between the presumptive Republican nominee and the business group was unusual, one of a series of reminders that Trump still struggles to unite his party behind his campaign. The Republicans and many business leaders tend to share policy goals and work in lockstep, and many business leaders have traditionally been big donors to Republican candidates. So far, the Chamber’s political action committee has donated $134,000 to federal candidates or their committees, with $127,500 of that total going to Republicans, according to U.S. government campaign finance records. Billionaire Republican donor Paul Singer, who bankrolled an effort to try to defeat Trump during the campaign’s nominating phase, said on Wednesday that a Trump presidency and his trade positions would almost certainly lead to a global depression. “The most impactful of the economic policies that I recall him coming out for are these anti-trade policies,” Singer said during a panel discussion at the Aspen Ideas Festival in Colorado, according to CNBC. But opposing trade deals has proven a winning strategy for Trump among voters concerned about the loss of manufacturing jobs.  Art Laffer, an economic adviser to President Ronald Reagan who supports Trump, said he did not like the tone of Trump’s speech on Tuesday but thought it was an improvement over his past comments on trade. “It’s not terribly alarming to me,” Laffer said. “I didn’t see any 45 percent tariffs across the board. ... “I saw negotiating better trade deals rather than throwing away all the trade deals we have now. He points out the flaws in these trades, and that’s all true,” Laffer said. “I don’t like the tone of it, but I dislike the tone less today than I did three weeks ago.” Peter Navarro, a Trump trade policy adviser, defended the candidate’s position. “Here’s the central point to understand: The White House has been utterly and completely soft on China’s illegal trade practices,” said Navarro, a professor at the University of California, Irvine. “The status quo is the worst of all possible worlds for the United States.”  Trump also took fire from for his positions on trade from Democrats. In a call organized by rival Hillary Clinton’s presidential campaign, U.S. Senator Mark Warner of Virginia, a former businessman and tech entrepreneur, said that while the country needed to do a better job protecting workers, more resources should be put into training them for a new economy. He also noted that it was unusual to see a Republican standard-bearer and the Chamber divide.  “You’ve really got a special circumstance when the U.S. Chamber of Commerce” responded to Trump’s economic plan with a “full-fledged onslaught,” Warner said. “No one could have predicted this kind of election season.” Clinton held no public campaign events on Wednesday but did announce she would appear next week with President Barack Obama, the first time this year that he and his former Secretary of State have campaigned together. ",politicsNews,"June 29, 2016 "
Obama says he is confident Europe will come up with prudent post-Brexit plan,"OTTAWA (Reuters) - U.S. President Barack Obama said on Wednesday he is confident Europeans will come up with a prudent plan to move forward after Britain’s vote last week to leave the European Union.  “Despite some of the initial reactions, I am confident that the process can be managed in a prudent, orderly way. I expect that our friends on both sides of the Channel will develop a workable plan for how to move forward,” Obama said in a speech to the Canadian Parliament. ",politicsNews,"June 29, 2016 "
"U.S. farm groups discuss policy with Clinton staff, pursue Trump","CHICAGO (Reuters) - U.S. agriculture groups are pushing for continuing talks with the presumptive Democratic and Republican presidential nominees in an effort to influence their farm policy positions as a slump in crop prices squeezes the sector’s profits. Representatives of about a dozen trade associations, including the American Farm Bureau Federation and the National Farmers Union, met with staffers for Democratic candidate Hillary Clinton on Friday at her New York campaign headquarters. It was the farm coalition’s first meeting with Clinton’s staff and included discussions of issues ranging from agricultural trade and labor to mandatory labels for foods containing genetically modified ingredients, attendees said on Wednesday. The meeting was the start of a push by the sector for more details from Clinton and Republican rival Donald Trump about their stances on issues affecting farmers and agribusiness. The groups are seeking a meeting with Trump’s campaign. “All of us agreed, on both sides of the table, that it is a successful meeting only if it’s the first of a number of exchanges,” said Jay Vroom, the chief executive of pesticide association CropLife America, who attended the session. The candidates’ agriculture policies are crucial, the groups say, because net U.S. farm income is forecast to drop to its lowest since 2002, largely due to a decline in grain prices. If that happens, incomes will be down 56 percent from a recent high of $123.3 billion in 2013. “With that kind of climate, we’re definitely concerned about what farm policy will look like building to the next (congressional) farm bill,” said Tom Bryant, the National Farmers Union’s membership director.     If elected, Clinton will increase agricultural production and profitability for family farms, spokesman Tyrone Gayle said. A Trump spokeswoman did not immediately respond to a request for comment. Matt Paul, a former U.S. Department of Agriculture spokesman working with Clinton’s campaign, participated in the meeting. The gathering came a day after Britain’s surprise vote to exit the European Union, which drew support from some regions with low population densities. Chandler Goule, incoming CEO of the National Association of Wheat Growers, said farm groups drew parallels to Britain’s referendum because “it’s going to be rural America that’s going to turn out for this election, that’s actually going to determine the outcome of this (presidential) election.” Now that Clinton and Trump are the presumed nominees, “it’s time to start making more detailed and more in-the-weeds-type commitments,” he said. ",politicsNews,"June 29, 2016 "
New rules give protesters more leeway at Republican convention,"CLEVELAND (Reuters) - A federal judge on Wednesday authorized a new plan allowing protesters at next month’s Republican National Convention in Cleveland to demonstrate in an area that will be readily visible to convention goers. The new plan, approved by U.S. District Judge Dan Aaron Polster, also cuts in half the size of an “event zone” where demonstrations and mobility will be limited and gives protesters more time to demonstrate. The agreement between the city of Cleveland and the American Civil Liberties Union resolves weeks of wrangling over the rules for what are expected to be lively protests when Donald Trump is due to become the Republican Party’s official nominee for president at the July 18-21 convention. Trump campaign events have drawn raucous demonstrations,  with some resulting in clashes between his supporters and opponents. “This settlement is a significant improvement from what the city had previously offered,” Christine Link, executive director for the ACLU of Ohio, said in a statement. The ACLU sued on behalf of three groups planning to organize thousands of demonstrators, calling the rules too restrictive. Dan Williams, spokesman for Cleveland Mayor Frank Jackson, described the changes as “minor” and said he did not believe there would be an increased security risk as a result. Cleveland originally planned to cordon off 3.3 square miles (8.5 square km) around the convention site as an event zone where free speech mobility would be limited.  After another federal judge struck down the city’s original plan, the two sides settled the lawsuit on Friday and took several days to work out details before revealing the new plan. The event zone is now 1.7 square miles (4.4 square km). The new zone frees up parkland where demonstrators will be able to organize before their protests. It also removes the Port of Cleveland and a small public airport for corporate jets and air taxi services from the restricted area. The main parade route for demonstrators now extends deeper into central Cleveland and will be more visible from the sports arena where the main event will take place, and more within the view of delegates and the media. The previous route took demonstrators further away from the center of town and over a bridge where they would be seen primarily by themselves. In addition, groups were granted extra staging time between protests. The ACLU filed the lawsuit on behalf of Citizens for Trump, a Texas-based group that supports the businessman’s campaign; Organize Ohio, a liberal activist group; and Northeast Ohio Coalition for the Homeless, a charitable organization. ",politicsNews,"June 29, 2016 "
Facebook's political influence under a microscope,"(Reuters) - As the U.S. presidential campaign heats up, Facebook Inc is going out of its way to show its neutrality - an increasingly urgent matter for the social network as evidence of its power  continues to emerge. Recent studies have shown the site has extraordinary influence. According to research scheduled to be published in August in the Journal of Communication, when people tagged their friends on Facebook in voting reminders, turnout increased by 15 to 24 percent.  During U.S. presidential primary elections this year, a Facebook reminder that informed people when their state’s voter registration deadline was approaching and provided a link helped produce a surge of nearly 650,000 new voter registrations in California alone, according to Secretary of State Alex Padilla. In the United Kingdom, a Facebook reminder days before the deadline to register to vote on whether the country should exit the European Union led to 186,000 people registering online to vote, according to the government.  “Generally, getting people out to vote could swing a national election,” said Katherine Haenschen, a PhD student at the University of Texas, Austin and author of the upcoming Journal of Communications study. Facebook is eager to show that its political involvement is limited to seemingly neutral activities such as encouraging voting. The company this week released some of the guidelines that govern its all-important News Feed - the place most people see postings on Facebook - and has pushed back hard against recent allegations of political bias in its “Trending Topics” module. At the same time Facebook has embraced its role as a “new town hall” for politics, hosting events and helping candidates more effectively leverage their platforms, said Katie Harbath, Facebook’s global politics and government outreach director Her team helps candidates by answering their questions and providing advice, such as how to use Facebook Live and how to increase engagement on their pages.   Still, concerns about Facebook’s role in shaping political attitudes are unlikely to abate anytime soon. Some people object even to voter-registration drives. Wikileaks founder Julian Assange, for example, alleged this week that Google and Facebook were trying to encourage a “remain” vote in Britain’s referendum on European Union membership by encouraging voting, asserting that media users are disproportionately youthful and pro-Europe.    A more common complaint is that Facebook and other social networks serve as an echo chamber of ideas and beliefs, as users decide which people and pages they will follow and customize their News Feed.   A 2015 study in Science showed that Facebook users tended to interact and click on content that was more in line with their ideological views.  Facebook customer Tom Steinberg wrote in a post this week -one that quickly spread over Twitter - that he had actively looked on Facebook for people celebrating Britain’s vote to exit the European Union last week but could not find any.  Steinberg, who said he was in favor of remaining in the European Union, urged tech leaders to do more to address the echo chamber on social media.  “To not act on this problem now is tantamount to actively supporting and funding the tearing apart of the fabric of our societies,” Steinberg wrote. “We’re getting countries where one half just doesn’t know anything at all about the other.”  Adam Mosseri, vice president of product management for News Feed, said the team tries to help users find new pages to follow, though he did not cite any specific efforts aimed at encouraging people to diversify their feeds. ",politicsNews,"June 29, 2016 "
U.S. Senate aims to vote later Wednesday on Puerto Rico bill,"WASHINGTON (Reuters) - The U.S. Senate is aiming to finish its work and vote later on Wednesday on final passage of a relief plan to help Puerto Rico address its $70 billion debt, Senate Majority Leader Mitch McConnell said. The bill cleared a critical procedural hurdle in the Senate on Wednesday morning, and has already passed the House of Representatives. Supporters want to send it to President Barack Obama to sign into law by Friday, when Puerto Rico faces a potential default on a chunk of its debt if it cannot make a $1.9 billion payment. ",politicsNews,"June 29, 2016 "
Biden outlines 'Moonshot' initiatives to fight cancer,"WASHINGTON (Reuters) - U.S. Vice President Joseph Biden on Wednesday announced plans as part of the administration’s “Cancer Moonshot” initiative, aimed at speeding development of treatments by cutting bureaucracy and easing collaboration between scientists, industry, patients and government. Speaking at a cancer summit at Howard University in Washington, Biden made an impassioned plea for increased urgency in the fight against cancer. The event was part of a national day of action involving hundreds of researchers, patient advocates and data experts across the country. Biden’s son Beau died last year at age 46 from brain cancer, something Biden said helps inform his passion for the project.  “I believe we can do in the next five years what would normally take 10 years,” he said. “Time matters, days matter, minutes matter.” Among proposals intended to bypass inefficiency at the federal level, he announced the formation of an Oncology Center of Excellence at the Food and Drug Administration, which will coordinate and review all of FDA cancer treatments. It comes as scientific advances in diagnostics allow for greater tailoring of drugs to an individual’s genetic profile. It is the first of four potential centers proposed under a bill moving through Congress. Under the existing review system, companies submit products to different divisions of the agency depending on whether it is a drug, device or biologic, a drug made from living cells. A treatment that combines a drug and a diagnostic device could get reviewed on different timelines. “We are moving into a very complicated area in oncology where drugs and devices and biologics are going to be used in combination or sequentially,” Dr. Richard Pazdur, the FDA’s cancer drug director, said in an interview. Pazdur will oversee the establishment of the center and act as its director for the next 120 days, with the potential for the position to be renewed. He will report directly to FDA Commissioner Robert Califf. The “Cancer Moonshot” initiative was announced by President Barack Obama at his State of the Union address in January. Biden outlined a slew of other collaborations and initiatives, including making it easier for patients to find and enter clinical trials through the creation of a cancer trials website and making it easier for scientists to focus on research and less on raising money. “We have to change the culture that turns scientists into grant writers,” he said. “We have to reward teamwork.” ",politicsNews,"June 29, 2016 "
Top Obama administration officials to brief Senate on IS,"WASHINGTON (Reuters) - U.S. Secretary of Defense Ash Carter, Deputy Secretary of State Antony Blinken, Joint Chiefs of Staff Chairman Joseph Dunford and Nicholas Rasmussen, director of the National Center for Counterterrorism, will hold a classified briefing for the U.S. Senate on Wednesday, a senior Senate aide said. The briefing will take place one day after three suspected Islamic State suicide bombers opened fire and blew themselves up in Istanbul’s main airport, killing 41 people and wounding 239. ",politicsNews,"June 29, 2016 "
"U.S. lawmakers seek more money, authority for derivatives regulator","WASHINGTON (Reuters) - The Commodity Futures Trading Commission would have stronger policing powers over the derivatives market, along with a boosted budget, under legislation introduced in the U.S. Congress on Wednesday. The bill, introduced by Democrats Elizabeth Warren and Mark Warner in the Senate and Elijah Cummings in the House of Representatives, also would add new tasks to the regulator’s rulemaking agenda. “The only way to make sure that derivatives can never lead to a financial crisis and taxpayer bailouts again is to put in place clearer rules and stronger oversight,” Warren said in a statement.  The bill likely will fizzle in the Republican-led Congress. It could also become part of this year’s election fights, as the relationship between Wall Street and Washington frequently moves to center stage in presidential and congressional campaigns.   Democrats such as Warren, who is campaigning for her party’s presumptive nominee, Hillary Clinton, regard the Dodd-Frank Wall Street reform law passed after the 2007-09 financial crisis as crucial for preventing another massive meltdown. That law greatly expanded the CFTC’s reach, as swaps and derivatives had played a key role in the breakdown of banks and other firms. They also seek further regulation, saying vulnerabilities persist in the financial system. The presumptive nominee for the Republican Party, real estate developer and television star Donald Trump wants to repeal Dodd-Frank. Many in the party say the law has gone too far, drying up liquidity and freezing capital. The proposed legislation “gives the CFTC a stable funding stream and the tools necessary to help deter future illegal acts by permitting penalties large enough to impact the bottom lines of even the largest financial firms,” Cummings said. The CFTC currently is funded through annual appropriations from Congress, unlike the Securities and Exchange Commission, which is backed by user fees and fines.  CFTC Chair Timothy Massad has sought a change, saying millions of dollars more in funds would help the agency keep up with technology advancements in the markets it oversees and with “high-powered defense teams” in its enforcement cases. Republicans in Congress say the funding process keeps the agency accountable to elected leaders. The Democrats’ bill would move the CFTC to the same model as the SEC. It would also put certain foreign exchange swaps under CFTC jurisdiction, change how derivatives are treated in bankruptcy, require posting initial margin in inter-affiliate swaps, and require regulators to review derivatives clearinghouses. ",politicsNews,"June 29, 2016 "
Senate Republican warns of bailout if Puerto Rico vote fails,"WASHINGTON (Reuters) - U.S. Senate Republican leader Mitch McConnell, speaking as lawmakers prepared to vote on a bill to address Puerto Rico’s financial crisis, warned on Wednesday that failure to pass the legislation by Friday could lead to a taxpayer funded bailout. “This is the best and possibly the only action we can take to help Puerto Rico,” McConnell said on the Senate floor amid uncertainty over whether the legislation would receive the support needed in a critical procedural vote due at 10:30 a.m. EDT. “Doing nothing now ... (is) the surest route to both a taxpayer funded bailout of Puerto Rico and a humanitarian crisis for its people,” he said. ",politicsNews,"June 29, 2016 "
Puerto Rico debt bill gains backers in U.S. Senate; close vote seen,"WASHINGTON (Reuters) - The Obama administration and U.S. Senate Republican leaders scrambled on Tuesday to garner enough support to get a Puerto Rico debt relief bill through a critical procedural vote set for Wednesday which several lawmakers predicted would be close. After months of waiting for Congress to act as Puerto Rico’s economic crisis progressively worsened, the Caribbean island appeared to be on the verge of securing a relief plan from Washington aimed at helping it address a hobbling $70 billion debt. The leaders of both political parties in the Senate are on board, but the outcome appeared uncertain. The Obama administration sent Treasury Secretary Jack Lew to Capitol Hill on Tuesday to try to persuade recalcitrant Democrats, while Republicans heard arguments for the legislation from fellow senators at a closed-door luncheon. “We will win the vote tomorrow,” said Senator Bill Nelson, a Florida Democrat, as he left the meeting with Lew. Senate Majority Leader Mitch McConnell, a Republican, told reporters he was “very much on board,” and was urging Republicans to back the measure establishing a federal oversight board to be in charge of restructuring the U.S. territory’s debt. “I’m hopeful and optimistic that the (Obama) administration will be able to get Democrats on board, and we believe strongly that it’s an approach that appeals to most Republicans,” McConnell said. Senate Democratic Leader Harry Reid said he would support the bill. The Senate Democratic whip, Dick Durbin of Illinois, a recent convert to the proposal, said he was trying to get a majority of Democrats to back it.  House Democratic leader Nancy Pelosi added that while there is much to the legislation she objected to, she implored her Senate colleagues to adopt the bill. “Failure to pass this bill would be a tremendous win for the unscrupulous hedge funds that have held this bill up for six months demanding to be first in line over the needs of the people of Puerto Rico,” she said. “Unless Congress acts, our fellow Americans in Puerto Rico will be plunged into deep economic turmoil in just three days’ time.” Puerto Rico’s 3.5 million residents are U.S. citizens. The U.S. territory is reeling from a 45 percent poverty rate, a steady flow of outward migration to the U.S. mainland that further shrinks its tax base and the shuttering of essential services. But Durbin predicted “it will be close” Wednesday morning, when the Puerto Rico debt relief bill will need a supermajority of 60 senators’ votes to stay alive in the Senate.  And despite McConnell’s expression of optimism, other Republicans said the leadership appeared worried behind the scenes. “I think leadership is concerned because they’re really whipping it,” said Senator Dean Heller, a Nevada Republican. “When they whipped me last night, I said ‘no’. So they’re coming back and asking if I’ll reconsider.” The White House joined the fray, with spokesman Josh Earnest saying that without action by Congress to help Puerto Rico deal with its debt, the need for a bailout of the U.S. territory will become more likely. The measure is identical to the plan passed by the House of Representatives earlier this month, as Congress tries to send it to President Barack Obama to sign into law by July 1. That is when Puerto Rico faces a potential default on a chunk of its debt if it cannot make $1.9 billion in payments.  If the Wednesday morning procedural vote is successful, it would clear the measure for passage this week.  But Republican skeptics of the bill are worried it could constitute a bailout - something its supporters deny - while Democrats have expressed concern about the composition of the oversight board and labor provisions that they say could lower minimum wages for young workers in Puerto Rico. The top Democrat on the Senate Finance committee, Oregon’s Ron Wyden, announced Tuesday he would back the legislation. But Ohio Democratic Senator Sherrod Brown appeared to be wavering even after meeting with Lew, Wyden and other Democrats in a Senate office building.  Brown said he would be more likely to vote “yes” in Wednesday’s procedural vote if Senate leaders promise him a vote on an unrelated issue - legislation to ensure that the federal government and coal mine operators honor payment of promised pensions and health benefits to retired miners. Lew said he thought there was  “broad understanding” of the urgency. “I just do not believe that we can let three and a half million Americans descend into chaos,” he said. ",politicsNews,"June 28, 2016 "
